timestamp,pid,mb,availableMb
2026-08-09T11:52:26,48136,140,2077
2026-08-09T11:52:56,25616,2306,2080
2026-08-09T11:52:56,26504,2271,2080
2026-08-09T11:52:56,37208,2495,2080
2026-08-09T11:52:56,39536,139,2080
2026-08-09T11:52:56,42336,2378,2080
2026-08-09T11:52:56,42344,2317,2080
2026-08-09T11:52:56,44364,141,2080
2026-08-09T11:52:56,45328,2254,2080
2026-08-09T11:52:56,45924,2517,2080
2026-08-09T11:52:56,47072,2629,2080
2026-08-09T11:52:56,47540,139,2080
2026-08-09T11:52:56,48136,140,2080
2026-08-09T11:53:27,25616,2306,2047
2026-08-09T11:53:27,26504,2271,2047
2026-08-09T11:53:27,37208,2515,2047
2026-08-09T11:53:27,39536,139,2047
2026-08-09T11:53:27,42336,2391,2047
2026-08-09T11:53:27,42344,2315,2047
2026-08-09T11:53:27,44364,141,2047
2026-08-09T11:53:27,45328,2257,2047
2026-08-09T11:53:27,45924,2537,2047
2026-08-09T11:53:27,47072,2675,2047
2026-08-09T11:53:27,47540,139,2047
2026-08-09T11:53:27,48136,140,2047
2026-08-09T11:53:57,25616,2311,2065
2026-08-09T11:53:57,26504,2275,2065
2026-08-09T11:53:57,37208,2510,2065
2026-08-09T11:53:57,39536,139,2065
2026-08-09T11:53:57,42336,2388,2065
2026-08-09T11:53:57,42344,2318,2065
2026-08-09T11:53:57,44364,141,2065
2026-08-09T11:53:57,45328,2259,2065
2026-08-09T11:53:57,45924,2529,2065
2026-08-09T11:53:57,47072,2686,2065
2026-08-09T11:53:57,47540,139,2065
2026-08-09T11:53:57,48136,140,2065
2026-08-09T11:54:27,25616,2306,1939
2026-08-09T11:54:27,26504,2275,1939
2026-08-09T11:54:27,37208,2508,1939
2026-08-09T11:54:27,39536,139,1939
2026-08-09T11:54:27,42336,2392,1939
2026-08-09T11:54:27,42344,2313,1939
2026-08-09T11:54:27,44364,141,1939
2026-08-09T11:54:27,45328,2259,1939
2026-08-09T11:54:27,45924,2530,1939
2026-08-09T11:54:27,47072,2687,1939
2026-08-09T11:54:27,47540,139,1939
2026-08-09T11:54:27,48136,140,1939
2026-08-09T11:54:57,25616,2305,1782
2026-08-09T11:54:57,26504,2278,1782
2026-08-09T11:54:57,37208,2518,1782
2026-08-09T11:54:57,39536,139,1782
2026-08-09T11:54:57,42336,2387,1782
2026-08-09T11:54:57,42344,2314,1782
2026-08-09T11:54:57,44364,141,1782
2026-08-09T11:54:57,45328,2254,1782
2026-08-09T11:54:57,45924,2530,1782
2026-08-09T11:54:57,47072,2691,1782
2026-08-09T11:54:57,47540,139,1782
2026-08-09T11:54:57,48136,140,1782
2026-08-09T11:55:28,25616,2307,1699
